date,R_cong_obs,curtail_payment,replacement,curtailed_MWh,binding_periods
2023-08-13,761569.447071818,397352.0172847223,364217.4297870967,5377.1583333333265,19
2023-08-14,0.0,0.0,0.0,0.0,0
2023-08-15,0.0,0.0,0.0,0.0,0
2023-08-16,0.0,0.0,0.0,0.0,0
2023-08-17,423241.3923583146,176760.31359722256,246481.07876109204,3142.7338541666654,48
2023-08-18,9344924.41358741,4938237.294307689,4406687.119279684,60961.507267388784,48
2023-08-19,11734300.161288233,6460800.697408984,5273499.463879221,82272.22494582394,48
2023-08-20,51769.411369436304,26448.482949172572,25320.928420263703,297.17396572104025,48
2023-08-21,4700356.95355356,1876537.6447776873,2823819.3087758836,27832.402873202245,48
2023-08-22,2358696.3992652786,952030.6141388892,1406665.7851263848,13539.842361111077,33
2023-08-23,0.0,0.0,0.0,0.0,0
2023-08-24,0.0,0.0,0.0,0.0,0
2023-08-25,8714.889307328605,4619.178900709218,4095.710406619385,51.90088652482268,26
2023-08-26,839.2713611111111,436.84166666666664,402.4296944444444,4.908333333333333,3
2023-08-27,126344.01328472218,65451.372034722255,60892.64125,922.022916666667,8
2023-08-28,0.0,0.0,0.0,0.0,0
2023-08-29,1282242.865096513,544263.1587731488,737979.7063233628,9111.29502314816,48
2023-08-30,176444.44050281867,83417.75194444443,93026.68855837393,1267.090277777778,9
2023-08-31,0.0,0.0,0.0,0.0,0
2023-09-01,0.0,0.0,0.0,0.0,0
2023-09-02,544278.3435533455,244478.18512065985,299800.1584326861,3372.7905381944493,48
2023-09-03,6590971.208072143,3302968.350601027,3288002.857471087,44343.44737736415,48
2023-09-04,1361170.7291598106,662349.9325833323,698820.7965764799,9268.636111111122,34
2023-09-05,0.0,0.0,0.0,0.0,0
2023-09-06,38717.816000000006,16544.575999999997,22173.239999999998,215.2,2
2023-09-07,13115.494416666668,3831.8429583333354,9283.651458333337,91.92499999999997,7
2023-09-08,0.0,0.0,0.0,0.0,0
2023-09-09,734813.8335555559,325674.56143055536,409139.2721250004,4594.44305555555,28
2023-09-10,0.0,0.0,0.0,0.0,0
2023-09-11,810013.0390750171,405425.04458333383,404587.9944916836,5630.603472222221,16
2023-09-12,0.0,0.0,0.0,0.0,0
2023-09-13,1860668.4764832035,892335.390616154,968333.0858670477,10751.26089317375,48
2023-09-14,5275876.6922853505,2438693.048756938,2837183.6435284233,33725.506249999955,42
2023-09-15,0.0,0.0,0.0,0.0,0
2023-09-16,35684.263875,14286.91475,21397.349124999993,307.64166666666677,9
2023-09-17,2302.5384295113236,1276.750587962963,1025.7878415483606,12.946990740740738,19
2023-09-18,457494.1901310764,192525.93891145824,264968.25121961796,3636.799855324077,48
2023-09-19,1019528.662610668,569740.9676582088,449787.6949524601,7188.014581486401,48
2023-09-20,7884422.809099045,3866220.64242301,4018202.1666760147,51133.91740913121,48
2023-09-21,5816323.799937461,2685157.858284731,3131165.941652778,36462.13472222215,44
2023-09-22,619050.940861112,268925.19244444475,350125.74841666693,3798.297222222226,17
2023-09-23,687147.2634739492,318362.2979906298,368784.9654833195,4818.190104782312,48
2023-09-24,9498925.618153317,5266011.754563027,4232913.863590273,65147.79363302771,48
2023-09-25,12564918.087937787,6578918.355953639,5985999.73198424,80184.69184148218,48
2023-09-26,5799845.882834827,2532771.563239496,3267074.3195953136,36410.147975768254,48
2023-09-27,5442794.932142621,2714379.1321586235,2728415.7999840155,34213.734216164354,48
2023-09-28,12212556.562268097,5749493.460369251,6463063.101898831,69331.94012571427,48
2023-09-29,10179743.447623886,5204468.801614305,4975274.646009604,62583.645024379504,48
2023-09-30,375057.8061079108,147153.19341840272,227904.6126895077,2672.4005208333338,48
2023-10-01,2086599.1136227348,951749.640957651,1134849.4726650827,14745.038357589629,48
2023-10-02,2435154.5886319475,1123688.259534721,1311466.3290972228,14470.967361111127,47
2023-10-03,2539180.4152910514,1239164.939154674,1300015.476136378,17836.349003890835,48
2023-10-04,1985188.4128148183,933830.0560300936,1051358.356784722,13692.596759259244,27
2023-10-05,2292425.809590651,1223676.3941165435,1068749.4154741082,17405.75963911057,48
2023-10-06,5580950.177965277,3161294.721381934,2419655.456583334,39849.578472222194,32
2023-10-07,5875.156777503685,2600.761494791668,3274.3952827120193,43.86371527777777,48
2023-10-08,1493282.94066898,734213.6270138888,759069.313655093,8934.424305555549,22
2023-10-09,8778.328555555554,4135.529777777777,4642.798777777777,50.286111111111104,3
2023-10-10,9222890.289684089,4652392.230373618,4570498.059310505,50396.39786556833,48
2023-10-11,8383165.709064776,3874540.8522314774,4508624.856833339,49314.03726851852,46
2023-10-12,2853491.719695948,1100089.6891591041,1753402.030536844,14869.350962864415,48
2023-10-13,7332633.222282125,3565963.9118081485,3766669.3104739627,47294.60937499983,48
2023-10-14,7213476.801336801,3861415.202255214,3352061.5990815964,48344.607465277906,48
2023-10-15,1103064.8374800368,582154.2072934024,520910.63018663204,8620.382204861116,48
2023-10-16,39.33696543393067,6.496833333333333,32.840132100597344,0.2833333333333333,1
2023-10-17,7543.580049364311,3861.3981890514165,3682.181860312891,42.90754469562645,48
2023-10-18,7837994.869195152,3530882.930858089,4307111.938337058,47579.990416297085,48
2023-10-19,9753336.325537276,4360418.292038186,5392918.03349908,58829.89565972237,48
2023-10-20,10805753.027923135,5098078.2255336335,5707674.802389487,67815.84894109538,48
2023-10-21,4940697.607116287,2185498.147305561,2755199.4598107445,31870.829166666677,41
2023-10-22,0.0,0.0,0.0,0.0,0
2023-10-23,0.0,0.0,0.0,0.0,0
2023-10-24,126740.00295833337,44173.311499999996,82566.69145833336,814.6791666666667,9
2023-10-25,3551735.5154562155,1249498.1964166663,2302237.31903955,19645.58112810284,48
2023-10-26,2403797.289816822,966383.9503315606,1437413.3394852635,13343.167832077434,48
2023-10-27,8936826.452240964,3534219.537086438,5402606.915154535,47619.18536679968,48
2023-10-28,10159601.457624946,4280916.492565416,5878684.965059599,54783.55164930572,48
2023-10-29,8584496.497009885,4286940.879867044,4297555.617142858,51187.692063491944,49
2023-10-30,1429872.2419861113,705252.0087083337,724620.2332777778,9210.10277777778,25
2023-10-31,83462.54901961228,29080.292113265823,54382.256906346425,630.4939242267534,48
2023-11-01,4603572.275645886,2278781.4744132366,2324790.8012326355,30765.370596926616,48
2023-11-02,836999.3478819445,390184.97578472225,446814.3720972218,5200.999305555553,15
2023-11-03,2870063.0858729244,1426450.4800850132,1443612.6057879087,17761.85780757479,48
2023-11-04,0.0,0.0,0.0,0.0,0
2023-11-05,0.0,0.0,0.0,0.0,0
2023-11-06,0.0,0.0,0.0,0.0,0
2023-11-07,23820.321833333328,4696.843520833335,19123.478312500007,190.89374999999995,3
2023-11-08,7441098.629137195,3521473.9550694283,3919624.6740677683,45264.43819444431,42
2023-11-09,258344.2803439409,124128.97751428912,134215.30282965157,1695.6089422035031,48
2023-11-10,227182.27777060846,107391.38481250001,119790.89295810863,1400.2562500000001,9
2023-11-11,294479.44471975724,153152.9627482638,141326.48197149354,1992.4498263888884,40
2023-11-12,635805.4591755103,276579.2403194445,359226.2188560664,4084.617361111115,12
2023-11-13,4517311.407346336,2233998.853496133,2283312.553850189,30080.40681946901,48
2023-11-14,44946.275724717736,23491.19756385441,21455.078160863326,301.9673783490936,48
2023-11-15,21845.452937255413,11351.700390625007,10493.752546630394,144.13072916666664,25
2023-11-16,0.0,0.0,0.0,0.0,0
2023-11-17,129013.37493900885,49591.46270833332,79421.91223067549,832.088888888889,7
2023-11-18,2740888.8896623356,1138683.57832899,1602205.3113333343,20388.751388888748,48
2023-11-19,0.0,0.0,0.0,0.0,0
2023-11-20,2367406.008769955,755010.533541669,1612395.4752282887,14865.045833333324,27
2023-11-21,1277192.9060147856,415232.50608101866,861960.3999337674,8907.004803240738,48
2023-11-22,10283187.988614032,4266746.499497729,6016441.489116404,69066.45053376142,48
2023-11-23,10279047.365208803,4547516.014008618,5731531.35120026,72731.4830076605,48
2023-11-24,5400653.2422238,1982762.2330007686,3417891.0092230206,39315.30716115077,48
2023-11-25,452018.27123446704,145884.80035937484,306133.4708750917,4006.7234375000016,48
2023-11-26,0.0,0.0,0.0,0.0,0
2023-11-27,1317603.0981458332,339230.2386180557,978372.8595277766,9165.167361111111,33
2023-11-28,400429.091527778,88452.03461805555,311977.0569097221,2462.959027777777,30
2023-11-29,573887.0246666668,121341.58422222221,452545.4404444441,3332.6444444444437,25
2023-11-30,0.0,0.0,0.0,0.0,0
2023-12-01,0.0,0.0,0.0,0.0,0
2023-12-02,0.0,0.0,0.0,0.0,0
2023-12-03,0.0,0.0,0.0,0.0,0
2023-12-04,313784.35802777775,102063.4015,211720.9565277778,2503.370833333333,11
2023-12-05,0.0,0.0,0.0,0.0,0
2023-12-06,1161384.264151356,358872.3745416665,802511.8896096906,6377.78125,18
2023-12-07,4733099.00436305,1642893.3810814852,3090205.623281568,33158.237581264795,48
2023-12-08,465663.206119607,162631.82425531937,303031.38186428824,4063.7669917257654,48
2023-12-09,1147193.1217204845,479357.27423437446,667835.8474861099,10827.833159722231,48
2023-12-10,0.0,0.0,0.0,0.0,0
2023-12-11,0.0,0.0,0.0,0.0,0
2023-12-12,721055.7817152782,220261.51545138916,500794.2662638892,6360.872222222215,25
2023-12-13,35999.317935215506,11816.230437500002,24183.087497715507,341.7520833333333,3
2023-12-14,502741.17462035606,170978.96837086283,331762.2062494928,4785.273231875498,48
2023-12-15,1372477.036573374,494067.7596944447,878409.2768789284,12539.99212962962,48
2023-12-16,7299901.587594775,3564437.1272590226,3735464.46033578,60708.88922687639,48
2023-12-17,5514140.569561408,2691947.705462541,2822192.864098898,45273.37938368041,48
2023-12-18,799854.1952515926,261505.2891250002,538348.9061265916,7579.486111111112,22
2023-12-19,3421819.3301666635,1336319.7657916688,2085499.564375002,27781.625694444454,39
2023-12-20,4383019.418569454,2147482.8928784686,2235536.5256909756,36906.6277777775,48
2023-12-21,7323264.387617131,3537276.152457843,3785988.2351593217,61330.720814863256,48
2023-12-22,6717874.6733593745,3409895.6935173534,3307978.9798420197,50254.333854166354,48
2023-12-23,3840042.3709431393,1979294.4477267424,1860747.9232163872,30743.447584541125,40
2023-12-24,6715836.631425509,3286607.6833767397,3429228.9480485846,57153.8158008098,48
2023-12-25,869710.6141283179,430401.6168974693,439308.9972308511,7282.661487620331,48
2023-12-26,618.9170972222223,153.67412499999998,465.24297222222225,6.3625,3
2023-12-27,5553487.722164793,2788074.037062839,2765413.6851019273,45591.3985797133,48
2023-12-28,1758879.3781579854,640277.6005312507,1118601.7776267338,18017.75755208345,48
2023-12-29,0.0,0.0,0.0,0.0,0
2023-12-30,670233.883680555,219525.73413888886,450708.1495416666,6287.840972222225,18
2023-12-31,0.0,0.0,0.0,0.0,0
2024-01-01,0.0,0.0,0.0,0.0,0
2024-01-02,24520.543506944447,7646.352701388886,16874.190805555554,279.2666666666667,7
2024-01-03,0.0,0.0,0.0,0.0,0
2024-01-04,27387.85245833334,7796.45,19591.402458333334,263.75,4
2024-01-05,0.0,0.0,0.0,0.0,0
2024-01-06,0.0,0.0,0.0,0.0,0
2024-01-07,0.0,0.0,0.0,0.0,0
2024-01-08,0.0,0.0,0.0,0.0,0
2024-01-09,0.0,0.0,0.0,0.0,0
2024-01-10,0.0,0.0,0.0,0.0,0
2024-01-11,0.0,0.0,0.0,0.0,0
2024-01-12,83732.71061098402,29167.558847222215,54565.15176376181,684.6763888888889,6
2024-01-13,570831.6439318827,191488.3097621524,379343.3341697291,4524.336631944439,48
2024-01-14,407162.18448400474,118380.65600000013,288781.52848400513,3521.105555555561,32
2024-01-15,633304.7439559129,203796.13827083187,429508.6056850795,5904.893287037062,48
2024-01-16,26327.474269025686,8793.424124999998,17534.050144025685,248.61249999999995,4
2024-01-17,69640.05363100523,24994.646484374985,44645.40714663024,706.6623263888888,35
2024-01-18,629013.0087228423,200128.29793055548,428884.7107922869,4834.233333333332,20
2024-01-19,3147188.72688066,1148982.3580625032,1998206.3688181574,27824.74667245353,48
2024-01-20,6810226.823742541,3181799.862136383,3628426.9616061533,53534.992668439394,48
2024-01-21,4281420.832365184,1731802.2435671021,2549618.588798075,33560.97418339452,48
2024-01-22,4741334.906400933,2155007.0204898547,2586327.8859110964,38094.26879432629,48
2024-01-23,4144821.0298141283,2101455.5180637445,2043365.5117503677,33256.00003078204,48
2024-01-24,4661243.729810107,2324418.92904073,2336824.8007693565,36748.26635022656,48
2024-01-25,3370782.4421041715,1697321.821715267,1673460.6203888927,24880.890277777795,32
2024-01-26,7705209.892098121,3963658.539631916,3741551.352466141,58314.8436631939,48
2024-01-27,9651989.660953142,5078028.974867995,4573960.6860850835,73847.1767071771,48
2024-01-28,9429290.936204033,4847156.453976647,4582134.482227691,71459.03558412216,48
2024-01-29,57987.773774348265,23534.73129720744,34453.04247714081,525.967772360126,30
2024-01-30,980203.8876487043,425212.6641458338,554991.2235028716,7701.350694444451,22
2024-01-31,8317001.612416302,4141369.439175891,4175632.1732404022,66302.9725251183,48
2024-02-01,4588714.52469402,2133662.604766883,2455051.919927157,38738.57410793434,48
2024-02-02,9452669.010388406,4821870.373830078,4630798.636558393,74701.75894405023,48
2024-02-03,9925418.730262939,5186224.805224457,4739193.925038444,77094.8780548172,48
2024-02-04,7367966.298262818,3749154.809576391,3618811.4886863874,58801.51547539909,48
2024-02-05,1661874.1438194457,554231.9469305552,1107642.1968888892,15823.890972222212,37
2024-02-06,4814876.649918705,2316537.0051779645,2498339.6447406933,40459.15676122922,48
2024-02-07,0.0,0.0,0.0,0.0,0
2024-02-08,225651.40549851226,79342.11374537037,146309.29175314205,2328.968865740741,9
2024-02-09,5993675.490972527,2687621.9729685127,3306053.5180040114,49152.928860077154,48
2024-02-10,1837467.7968673117,855174.4743038028,982293.3225635089,14638.391770094577,48
2024-02-11,0.0,0.0,0.0,0.0,0
2024-02-12,814155.1143715794,310211.8641620365,503943.2502095423,7013.519675925931,24
2024-02-13,1949579.1096707485,931478.6293745817,1018100.4802961732,16250.500317671453,48
2024-02-14,0.0,0.0,0.0,0.0,0
2024-02-15,0.0,0.0,0.0,0.0,0
2024-02-16,0.0,0.0,0.0,0.0,0
2024-02-17,1091621.6732499995,574476.1046875004,517145.5685624999,8424.953472222222,24
2024-02-18,92929.17120833333,48831.42120833333,44097.75,734.9625000000002,14
2024-02-19,854518.1051249995,324923.0373750003,529595.0677500002,8789.662500000006,42
2024-02-20,5106934.995735221,2322422.919652784,2784512.076082471,43733.771875000144,48
2024-02-21,4182896.8180257273,1953186.646221068,2229710.1718046884,36450.157957175936,48
2024-02-22,1509908.6319163484,749954.0748156029,759954.5571007433,11728.446055580187,48
2024-02-23,0.0,0.0,0.0,0.0,0
2024-02-24,0.0,0.0,0.0,0.0,0
2024-02-25,0.0,0.0,0.0,0.0,0
2024-02-26,210137.0077708334,66057.29743749999,144079.7103333333,2353.74375,14
2024-02-27,4152935.144469296,1731571.9390332089,2421363.2054360993,38467.4273209714,48
2024-02-28,2800463.3053029194,1214079.6183574395,1586383.6869454766,25043.348494754722,48
2024-02-29,6449167.698168954,3123245.353474076,3325922.3446948053,51927.900204392965,48
2024-03-01,0.0,0.0,0.0,0.0,0
2024-03-02,36129.54586475126,11049.80811111111,25079.73775364012,403.34999999999997,9
2024-03-03,151752.85505999168,48171.8382407407,103581.01681925093,1623.5594907407412,48
2024-03-04,914824.958052893,405816.7677916662,509008.19026122644,7970.82638888889,18
2024-03-05,6936668.788765969,3196096.18569402,3740572.6030719206,56893.41584786208,48
2024-03-06,1762616.1212667567,789395.0981041647,973221.0231625891,14157.170138888912,48
2024-03-07,449067.07896250754,202762.7021260713,246304.37683643633,3782.927426861695,48
2024-03-08,2811492.7241058983,1079103.8072326388,1732388.9168732648,25337.340624999964,48
2024-03-09,2370060.412775461,757671.0307041955,1612389.3820712566,25244.260869163645,48
2024-03-10,2549122.117692834,842111.7935472799,1707010.3241455536,25461.0335254138,48
2024-03-11,8.209999999999999,2.2100000000000004,6.0,0.1,1
2024-03-12,580388.9977048157,215318.19611805546,365070.80158675986,5370.5076388888865,12
2024-03-13,8053641.381500539,3936304.0201193164,4117337.361381162,63558.17664930497,48
2024-03-14,858186.5672511576,419626.28807928285,438560.27917187574,7260.873148148154,48
2024-03-15,505871.2883333332,164471.36583333352,341399.9225,5657.066666666663,16
2024-03-16,1601409.2592519254,643787.4033711574,957621.8558807631,14214.879137115839,48
2024-03-17,605927.8920471697,222945.3666301536,382982.52541701787,6339.783085845147,48
2024-03-18,2556889.116009306,1088931.309096928,1467957.8069123812,21202.015809692697,48
2024-03-19,3529043.939146883,1567470.520770614,1961573.4183762595,31108.12650339835,48
2024-03-20,44.5975,26.75,17.8475,0.25,1
2024-03-21,8619661.527561385,3837696.336214761,4781965.191346638,70183.2366972032,48
2024-03-22,9364714.997253818,4620425.76935814,4744289.227895874,77262.21102984755,48
2024-03-23,7358346.850392481,3557415.5437391186,3800931.3066532603,62627.537457520266,48
2024-03-24,1483419.3636524824,638556.2594174405,844863.1042350392,14038.018074024803,48
2024-03-25,0.0,0.0,0.0,0.0,0
2024-03-26,174036.55065173248,54703.65461111113,119332.8960406213,1936.3972222222224,6
2024-03-27,1273760.53427746,429483.7283576396,844276.8059198215,13064.841557697984,48
2024-03-28,1106614.5180416682,309733.8325625001,796880.6854791665,10654.568749999995,24
2024-03-29,0.0,0.0,0.0,0.0,0
2024-03-30,0.0,0.0,0.0,0.0,0
2024-03-31,0.0,0.0,0.0,0.0,0
